contigName	contigLen	totalAvgDepth	ERR13958310.sorted.bam	ERR13958310.sorted.bam-var
k141_77400	15069	39.3705	39.3705	96.4466
k141_97017	2023	6.56967	6.56967	9.13522
k141_49847	1559	5.85167	5.85167	7.26985
k141_58531	1563	4.35881	4.35952	4.8664
k141_21018	1601	9.204	9.204	18.2881
k141_2625	1519	5.98101	5.98101	5.56693
k141_39830	13620	16.187	16.187	37.1841
k141_97024	1766	9.11881	9.11881	14.0937
k141_49851	3582	7.9458	7.9458	17.0161
k141_2626	2925	10.6685	10.6685	20.4835
k141_49854	1621	6.88307	6.88307	13.2734
k141_97029	1944	7.91639	7.91639	11.2155
k141_2629	2948	9.47105	9.47105	18.9845
k141_87347	3023	16.4222	16.4222	29.2475
k141_2630	1715	5.36422	5.36422	3.73044
k141_49857	2871	10.4884	10.4884	23.3874
k141_105675	18393	10.0442	10.0442	25.0263
k141_21035	2214	5.92006	5.92006	8.02023
k141_2631	3600	8.64754	8.64754	13.6227
k141_58532	12825	15.3516	15.3516	39.2381
k141_49863	1622	5.29076	5.29076	8.22548
k141_21036	2677	6.93906	6.93906	9.77933
k141_49865	1521	5.02261	5.02261	5.03818
k141_2637	2697	9.29407	9.29407	17.595
k141_58539	1758	7.35448	7.35448	11.3977
k141_97043	4476	12.751	12.751	29.5387
k141_2638	2811	8.85118	8.85118	14.4027
k141_77403	21534	14.4857	14.4857	27.2039
k141_2641	1529	9.55765	9.55765	6.88979
k141_39859	2024	5.59071	5.59071	9.03642
k141_49875	1689	10.3047	10.3047	19.2017
k141_97051	2217	7.69666	7.69666	11.2569
k141_2642	1678	4.23233	4.23298	4.35956
k141_87348	14968	9.99406	9.99406	19.6565
k141_21046	1581	5.63033	5.63033	6.92553
k141_58543	6187	12.9689	12.9689	97.0915
k141_49881	2316	8.0928	8.0928	37.5829
k141_58544	2202	52.1949	52.1949	662.434
k141_97055	2565	4.09068	4.09068	4.13132
k141_49882	1727	6.9201	6.9201	9.21442
k141_105704	2040	6.04656	6.04656	10.2741
k141_30436	415928	57.0722	57.0722	163.953
k141_39860	7703	36.9024	36.9024	122.714
k141_2648	2421	7.1845	7.18494	14.7684
k141_87355	2032	9.51063	9.51063	13.9447
k141_77414	2162	8.08549	8.08549	12.4065
k141_21048	6415	7.5427	7.5427	12.6657
k141_12686	33227	14.1432	14.1432	32.0644
k141_77416	2091	4.97785	4.97785	4.31032
k141_21051	1557	5.60554	5.60554	10.2803
k141_2651	2399	6.74922	6.74922	8.82149
k141_30439	1822	6.72667	6.72667	10.7134
k141_87356	3218	5.794	5.794	8.45515
k141_105712	1926	7.58221	7.58221	8.78529
k141_49890	2187	12.2779	12.2779	17.7479
k141_39865	2312	19.3353	19.3353	63.9738
k141_58550	5087	18.5366	18.5366	44.8942
k141_12692	3586	7.91065	7.91065	13.3135
k141_12693	1673	5.79514	5.79514	10.9856
k141_21060	2044	10.2212	10.2212	16.3214
k141_39867	2653	10.0352	10.0352	16.2261
k141_12694	2223	6.10902	6.10902	10.7275
k141_58556	2106	12.7975	12.7975	27.8096
k141_39868	1716	6.79183	6.79183	6.06397
k141_49896	2501	8.08039	8.08039	8.39482
k141_21064	2109	7.45636	7.45636	11.6915
k141_77429	2262	5.69129	5.69129	7.82513
k141_105715	5201	8.94833	8.94833	12.1192
k141_87371	1752	6.07303	6.07303	8.30007
k141_58559	1821	9.01017	9.01017	7.1849
k141_77434	1731	8.44908	8.44908	16.1742
k141_87375	1602	10.1694	10.1701	9.99235
k141_21068	2588	7.29573	7.29573	8.01386
k141_105716	4139	11.7576	11.7576	54.2531
k141_30447	10901	9.75714	9.75714	18.1729
k141_97061	13388	12.482	12.482	30.8862
k141_21071	1658	6.54775	6.54775	12.155
k141_30449	1998	13.0985	13.0985	222.99
k141_39876	2483	14.174	14.174	51.7768
k141_97064	1987	8.31954	8.31954	11.4398
k141_2678	2110	7.80255	7.80255	13.302
k141_105721	1604	4.24966	4.24966	6.14887
k141_21076	1607	3.40151	3.40151	5.06188
k141_105722	1512	7.39941	7.39941	8.94972
k141_105723	1637	7.22932	7.22932	10.7771
k141_77443	6795	8.95561	8.95561	21.9434
k141_39885	2033	7.87201	7.87201	11.0139
k141_58577	1777	5.66441	5.66441	11.8319
k141_87380	7379	10.1901	10.1901	15.8258
k141_49898	13278	19.474	19.474	58.2286
k141_12697	15288	10.2172	10.2172	20.2919
k141_105725	2034	17.0971	17.0971	57.1052
k141_97074	1654	5.7879	5.7879	7.79066
k141_30459	2881	5.69901	5.69901	5.57746
k141_21078	6522	19.884	19.884	46.3637
k141_49901	1517	10.5333	10.534	27.0529
k141_97075	2527	9.88809	9.88809	22.8923
k141_21079	1697	7.63348	7.63348	10.4394
k141_87383	2584	7.1705	7.1705	10.8476
k141_77445	4810	7.84013	7.84013	13.2922
k141_2693	4183	10.276	10.276	13.0277
k141_77446	1556	5.30583	5.30583	3.42525
k141_105729	3460	9.371	9.3713	13.4781
k141_2694	2221	8.05698	8.05698	16.6586
k141_30468	2667	8.70282	8.70282	18.9888
k141_105730	2646	7.82131	7.82131	12.1362
k141_12706	6153	7.29485	7.29485	10.923
k141_77452	1545	4.65448	4.65448	10.3181
k141_49918	1738	12.8117	12.8117	44.9067
k141_39902	3835	11.7634	11.7634	24.3179
k141_2695	4955	12.5858	12.5861	27.6992
k141_97080	8299	25.9004	25.9004	54.3981
k141_21095	1564	5.9024	5.9024	15.8702
k141_105736	1684	3.4987	3.4987	2.36106
k141_12710	1720	6.79172	6.79172	9.80686
k141_58591	6023	12.1006	12.1006	15.9854
k141_87398	3635	9.60976	9.60976	19.9047
k141_49922	1720	5.69618	5.69618	7.19319
k141_39907	2617	6.87191	6.87191	11.6786
k141_97086	2503	5.46579	5.46579	6.72928
k141_21099	2535	6.88889	6.88889	7.38575
k141_77463	1751	9.49781	9.49781	28.1877
k141_12715	1848	7.19847	7.19847	7.22464
k141_39909	1908	9.75142	9.75142	15.472
k141_49926	3278	6.77302	6.77302	8.34381
k141_21101	2401	6.12439	6.12439	5.13382
k141_2696	9768	10.7349	10.7349	17.2552
k141_12716	3844	7.27233	7.27233	10.7214
k141_77467	3149	30.955	30.955	149.762
k141_97090	4664	7.48582	7.48582	12.5636
k141_87407	1696	8.2445	8.2445	12.6107
k141_49927	1986	6.28431	6.28431	9.02314
k141_39912	4061	5.52902	5.52902	5.93469
k141_2699	1862	11.1717	11.1717	14.5527
k141_49929	1984	7.63032	7.63032	12.8584
k141_30472	16089	9.24355	9.24355	17.6285
k141_12717	5278	8.79641	8.79641	14.0498
k141_39917	2081	5.70844	5.70844	6.7973
k141_30473	2652	13.2702	13.2702	28.7954
k141_58593	13736	48.0867	48.0867	220.73
k141_97091	6323	17.7078	17.7078	49.2215
k141_12719	2204	8.29893	8.29893	14.6861
k141_49935	1599	7.69565	7.69565	13.7919
k141_21113	1674	11.4738	11.4738	31.7858
k141_105767	1529	6.13778	6.13778	8.90552
k141_2708	2598	6.72141	6.72141	11.5897
k141_87417	4268	32.704	32.704	122.275
k141_77479	2196	6.80156	6.80156	13.4149
k141_68318	165005	34.4254	34.4254	80.7654
k141_58600	3687	14.3927	14.3927	24.9863
k141_49944	1938	5.81376	5.81376	6.42923
k141_2711	5172	7.90522	7.90522	14.8921
k141_105768	5257	9.62972	9.62972	22.3178
k141_68319	2946	7.23855	7.23855	11.6736
k141_87428	1604	7.69876	7.69876	15.1095
k141_77483	5022	8.52586	8.52586	17.3551
k141_97107	1737	4.71582	4.71582	3.7256
k141_12730	4906	11.9453	11.9453	65.4449
k141_49946	4519	6.44266	6.44266	9.63965
k141_39928	7557	12.2669	12.2669	25.4234
k141_105772	4587	9.24025	9.24025	14.0688
k141_58610	2520	28.2624	28.2624	303.823
k141_2720	1880	5.11329	5.11329	6.42203
k141_68327	2930	8.06187	8.06187	18.2927
k141_97114	1513	6.12472	6.12472	10.5292
k141_87429	6346	22.1938	22.1938	97.0042
k141_12735	4093	6.33325	6.33325	11.8234
k141_77487	5316	9.88676	9.88676	22.9174
k141_68328	2111	5.82713	5.82713	5.83799
k141_87430	2708	6.87608	6.87608	7.71208
k141_39929	7284	9.72876	9.72876	18.1288
k141_68331	1906	28.8064	28.8064	190.633
k141_97123	2327	4.99862	4.99862	6.4306
k141_30490	15418	9.18516	9.18516	16.5243
k141_49968	1552	7.20827	7.20827	15.1158
k141_2733	2197	74.7958	74.7958	730.611
k141_77494	4153	6.69498	6.69498	11.3128
k141_87437	1601	5.23639	5.23639	14.2648
k141_68336	1664	54.6988	54.6988	90.1894
k141_49969	2139	6.74208	6.74208	10.9832
k141_77495	2141	7.82421	7.82421	34.1574
k141_105787	3055	6.61377	6.61377	7.04369
k141_58618	8986	7.56247	7.56247	14.834
k141_30495	1860	4.86725	4.86725	7.98751
k141_87440	1864	8.52392	8.5245	7.83392
k141_105789	1614	5.80328	5.80328	19.3732
k141_68340	2077	8.6383	8.6383	10.097
k141_2736	5738	13.7255	13.7255	24.579
k141_39945	1781	11.1496	11.1496	28.0462
k141_68341	1510	5.55882	5.55882	6.79423
k141_39946	2111	6.04793	6.04793	9.63857
k141_87446	1636	4.88358	4.88358	4.7844
k141_105794	1645	8.4408	8.4408	11.8852
k141_2737	3823	7.32344	7.32344	13.5153
k141_77502	2825	11.0366	11.0366	20.3069
k141_58622	5009	10.1568	10.1568	26.0282
k141_30503	2748	16.6794	16.6794	23.0858
k141_39948	2894	8.53061	8.53098	17.3764
k141_2740	1663	6.14937	6.14937	6.30441
k141_30504	1588	6.49444	6.49444	6.94609
k141_58623	1854	8.39143	8.39143	6.76098
k141_68350	2942	11.0064	11.0064	30.0113
k141_68351	2054	13.6649	13.6649	20.6243
k141_87455	3057	5.40798	5.40798	6.68691
k141_58624	4851	7.61349	7.61349	13.8086
k141_2744	3405	11.7438	11.7438	38.5765
k141_39956	2232	7.21758	7.21758	12.0626
k141_30512	2039	9.03282	9.03282	18.4713
k141_39957	2020	9.24171	9.24171	9.41939
k141_105808	3126	7.43716	7.43716	14.2723
k141_2745	2766	6.79664	6.79664	11.3207
k141_58626	4879	14.4496	14.4496	29.1558
k141_2747	1665	7.40528	7.40528	8.99141
k141_58627	1740	5.17233	5.17233	4.28372
k141_39958	3544	6.95521	6.95521	8.3228
k141_30515	3973	8.5773	8.5773	14.4089
k141_49972	24333	10.212	10.212	20.5268
k141_68364	3348	13.5997	13.5997	24.214
k141_87466	2487	6.08601	6.08601	10.8329
k141_58629	1807	5.28606	5.28606	6.5546
k141_39959	2206	4.75535	4.75535	4.18973
k141_49973	1859	5.92978	5.92978	9.63793
k141_2756	1826	6.17064	6.17064	7.04314
k141_39960	2248	6.56625	6.56625	9.28529
k141_49976	1721	11.6264	11.6264	36.0546
k141_30518	2555	7.93763	7.93763	10.7415
k141_105818	4043	10.5623	10.5623	18.7815
k141_58634	1556	3.16643	3.16643	1.46836
k141_87473	1556	4.62518	4.62518	4.67288
k141_21134	43190	24.1016	24.1016	54.3152
k141_2759	1804	9.38936	9.38936	16.6663
k141_105820	1624	6.58073	6.58073	16.8587
k141_97129	33949	12.8628	12.8628	27.715
k141_49978	5124	10.1393	10.1393	17.8304
k141_105822	2256	8.915	8.915	12.0427
k141_30525	4104	9.49545	9.49545	12.5497
k141_97130	2386	7.49329	7.49329	10.0676
k141_2764	1621	5.71992	5.71992	10.0753
k141_49980	1648	11.2303	11.2303	27.1151
k141_58638	3815	9.6704	9.6704	19.0394
k141_39970	4157	5.69778	5.69778	9.22637
k141_12750	32338	12.3732	12.3732	27.4065
k141_68386	1776	8.08487	8.08549	11.0062
k141_97132	3292	7.72502	7.72502	11.7404
k141_30526	3543	8.58827	8.58827	9.15319
k141_58643	1538	11.3235	11.3235	18.4339
k141_2767	2371	5.54165	5.54165	5.95916
k141_105831	1532	7.86903	7.86903	14.2283
k141_68387	2591	10.1155	10.1155	17.1204
k141_97137	2576	24.1624	24.1624	152.922
k141_2769	2615	7.83976	7.83976	8.40329
k141_49982	8029	79.5258	79.5258	427.988
k141_12752	6475	11.0606	11.0606	25.3987
k141_30529	4766	15.1146	15.1146	34.428
k141_58648	4401	9.77911	9.77911	19.3106
k141_97142	1513	5.75935	5.75935	5.93471
k141_105841	1666	7.36873	7.36873	10.5801
k141_97146	1651	5.74217	5.74217	10.0061
k141_2778	2976	5.78769	5.78769	6.69261
k141_39980	5643	7.98343	7.98343	14.7999
k141_97148	2541	6.47595	6.47595	8.25696
k141_12760	3718	10.535	10.535	18.3479
k141_97149	1638	5.27083	5.27083	7.44842
k141_68391	11105	9.86381	9.8639	22.2094
k141_58649	9222	15.8721	15.8721	33.1214
k141_30542	1550	5.78071	5.78071	4.99619
k141_105853	1563	7.39986	7.39986	11.8775
k141_49998	4191	17.6823	17.6823	135.521
k141_58650	1607	5.6232	5.6232	10.0234
k141_21139	24458	12.0827	12.0827	23.6361
k141_12766	1799	9.88902	9.88902	19.1594
k141_77508	43977	28.0306	28.0306	68.7818
k141_97157	1799	5.59066	5.59066	5.32814
k141_2785	3932	6.79773	6.79773	7.97418
k141_58651	2507	8.43233	8.43233	20.0731
k141_77510	1584	7.64017	7.64017	17.2031
k141_68396	2052	8.76341	8.76341	14.8257
k141_2787	1633	9.81929	9.81929	17.1875
k141_12769	2558	5.23007	5.23007	5.75427
k141_105858	2681	6.21098	6.21098	7.73419
k141_39996	1894	9.41284	9.41284	11.4405
k141_50005	4624	10.0333	10.0333	28.8629
k141_68397	3828	10.0644	10.0644	27.0448
k141_2797	2429	11.2071	11.2071	16.6648
k141_50011	1586	6.66713	6.66713	9.21313
k141_77511	9068	12.2872	12.2872	31.2667
k141_40005	1590	5.90556	5.90556	11.4213
k141_58653	11199	10.1691	10.1692	25.0144
k141_30566	1657	7.20571	7.20571	10.7956
k141_68409	1944	7.15608	7.15608	10.3191
k141_30569	1667	8.97561	8.97561	9.62417
k141_12773	12934	27.4121	27.4121	82.8471
k141_68410	3146	8.99866	8.99866	14.4734
k141_30570	2704	31.9855	31.9855	72.6905
k141_58657	4320	13.2789	13.2789	33.0566
k141_40012	3207	8.2738	8.2738	15.3141
k141_77523	1541	5.39756	5.39827	4.87438
k141_2807	3156	8.16001	8.16001	17.4863
k141_68413	2316	9.15466	9.15466	10.5677
k141_12775	5556	6.59693	6.59693	11.3587
k141_21140	23505	10.6585	10.6585	22.1414
k141_68416	1583	6.3224	6.3224	5.35547
k141_30574	3600	9.55246	9.55246	23.3039
k141_58666	2102	7.70748	7.70748	19.8154
k141_50024	9300	13.4883	13.4883	29.2182
k141_40022	2863	7.40287	7.40287	13.838
k141_30577	1690	4.72403	4.72403	10.4703
k141_12778	3711	7.75428	7.75428	11.7809
k141_68418	2659	7.77601	7.77601	10.8956
k141_77532	2480	5.29227	5.2927	5.33982
k141_58668	2521	5.64952	5.64952	4.18891
k141_12781	1696	4.8978	4.8978	6.89181
k141_50031	1771	9.53979	9.53979	13.5263
k141_30580	1691	4.40104	4.40104	1.8949
k141_77535	1554	5.00071	5.00142	3.9373
k141_68422	2003	9.54938	9.54938	26.3709
k141_58670	1883	7.66417	7.66417	10.4459
k141_2818	5970	11.4229	11.4229	25.0968
k141_50036	1953	9.97726	9.97726	19.6993
k141_21149	1816	5.59664	5.59664	4.05943
k141_58672	4349	10.5261	10.5261	37.5726
k141_21151	2965	19.4973	19.4977	44.0282
k141_77537	6513	7.38221	7.38221	12.3552
k141_40034	6053	9.08284	9.08284	16.0599
k141_2822	6078	9.05331	9.05331	24.9781
k141_40037	3716	6.86455	6.86455	13.6347
k141_30585	11933	10.7427	10.7427	20.8126
k141_12809	3891	8.63218	8.63218	18.5508
k141_77548	3120	11.9973	11.9973	23.9893
k141_68441	2139	6.13725	6.13725	8.375
k141_21165	2596	19.307	19.3074	41.2676
k141_58686	1815	7.17958	7.17958	5.18826
k141_40041	1551	7.2334	7.2334	15.7277
k141_12811	2829	6.10676	6.10676	5.05505
k141_68444	1543	13.9792	13.9792	107.877
k141_77551	2126	6.87045	6.87045	8.48855
k141_58688	1905	5.14245	5.14245	6.78021
k141_40043	2800	6.52377	6.52377	9.97684
k141_58691	1531	5.14555	5.14555	10.0419
k141_21174	2895	8.33078	8.33078	20.3854
k141_12819	1722	6.04008	6.04008	11.8297
k141_50046	20654	13.1617	13.1617	26.7963
k141_40044	3302	8.84042	8.84042	10.2173
k141_58692	2500	10.0226	10.0226	18.7304
k141_40046	2279	8.27853	8.27853	17.4228
k141_12824	1855	5.58651	5.58651	5.88585
k141_77558	3474	15.9789	15.9789	24.688
k141_68452	4463	8.37909	8.37909	22.6797
k141_40047	1571	5.19282	5.19282	5.38957
k141_2829	22739	11.128	11.1281	24.8979
k141_58693	4428	7.27747	7.27747	16.6416
k141_50049	3325	9.05827	9.05827	19.0682
k141_21182	2839	9.50353	9.5039	20.8193
k141_30594	9546	15.4618	15.4618	25.4643
k141_12830	2128	8.85844	8.85844	13.0067
k141_21184	2156	6.65055	6.65055	11.208
k141_12832	2265	8.21418	8.21418	8.07189
k141_40048	5619	12.4769	12.4769	27.1413
k141_58700	2193	6.45913	6.45913	9.77933
k141_21186	4708	8.68714	8.68714	24.7942
k141_12837	1513	4.94938	4.94938	4.26691
k141_40051	2527	10.228	10.228	14.172
k141_50062	2781	9.02052	9.02052	16.0231
k141_2842	3480	14.355	14.355	12.8401
k141_21187	1749	6.60475	6.60475	8.36185
k141_77577	2743	9.45237	9.45237	17.0442
k141_30610	3250	8.56065	8.56065	13.9797
k141_58709	3588	6.53578	6.53578	15.0862
k141_12838	5003	11.2376	11.2376	28.6715
k141_77579	2685	36.886	36.886	937.882
k141_68474	3593	8.13796	8.13796	20.9227
k141_30613	2056	9.30273	9.30273	21.3785
k141_77581	2891	7.58701	7.58701	11.6352
k141_21190	7247	11.89	11.89	19.0799
k141_40062	2128	9.4909	9.4909	12.514
k141_68479	1642	16.0027	16.0027	58.9456
k141_2851	7952	10.2288	10.2288	24.9226
k141_40065	2113	9.56291	9.56291	15.0006
k141_58712	11199	15.7805	15.7805	27.8191
k141_12851	3709	9.22113	9.22113	13.0498
k141_68485	2369	6.2749	6.2749	12.3564
k141_40069	2567	7.41167	7.41167	10.8788
k141_2858	2808	8.30888	8.30888	26.7178
k141_2861	1952	7.92175	7.92175	12.6052
k141_50089	1552	7.34308	7.34308	35.2506
k141_68488	2858	9.59527	9.59564	31.5265
k141_40073	2779	7.23203	7.23203	8.19046
k141_58723	2711	7.03631	7.03631	12.6428
k141_50091	1861	5.9661	5.9661	7.80119
k141_77606	4250	6.86463	6.86463	9.78425
k141_50093	1590	5.74097	5.74097	7.25946
k141_21216	1748	9.9368	9.9368	12.2822
k141_77609	1890	7.57816	7.57816	12.4924
k141_68498	1693	5.76734	5.76734	5.71564
k141_40077	2496	8.81202	8.81202	23.9278
k141_12856	10137	29.7778	29.7778	121.01
k141_58724	4202	8.12932	8.12932	10.6131
k141_68499	1999	8.20822	8.20822	11.4388
k141_77610	4457	8.13791	8.13791	11.9685
k141_12859	1698	7.02326	7.02326	13.8936
k141_40084	1842	7.24173	7.24173	10.6932
k141_50096	7287	9.9469	9.9469	18.7377
k141_68504	2041	6.84717	6.84717	18.286
k141_50097	1776	7.76691	7.76691	10.889
k141_40086	1667	8.22742	8.22742	11.7853
k141_21229	1648	6.19826	6.19826	16.0199
k141_58725	7784	21.9234	21.9234	269.613
k141_2866	15120	12.7752	12.7752	26.0324
k141_97162	111270	33.1952	33.1952	683.202
k141_68507	4376	13.3841	13.3841	23.6288
k141_12869	4373	10.8785	10.8785	22.3262
k141_40093	1899	7.23156	7.23156	13.1254
k141_2868	4191	7.42861	7.42861	10.1345
k141_58730	2764	5.92808	5.92808	12.0767
k141_2869	1503	5.02513	5.02513	7.53492
k141_40096	1680	5.25621	5.25621	4.39868
k141_40098	1717	6.25782	6.25782	11.5924
k141_58734	2140	6.59497	6.59497	7.51507
k141_12878	2028	5.7524	5.7524	10.882
k141_50098	13573	13.6475	13.6475	32.2659
k141_2871	5225	9.66995	9.66995	17.8795
k141_97171	4508	6.93965	6.93965	9.42608
k141_12879	1719	5.3601	5.3601	6.78288
k141_68512	5794	8.2073	8.2073	18.1647
k141_2872	1756	9.12017	9.12017	11.5139
k141_40100	2026	77.871	77.871	1128.34
k141_58736	3189	7.5051	7.5051	13.181
k141_68514	1780	6.56932	6.56932	9.88445
k141_77616	13828	12.216	12.216	24.4598
k141_50104	1699	6.04325	6.04325	6.23651
k141_2876	3280	19.2022	19.2022	93.1677
k141_68519	1638	5.03562	5.03562	7.79355
k141_77619	2933	101.353	101.353	482.001
k141_58746	1621	4.69001	4.69001	2.83582
k141_50109	1554	6.79772	6.79772	27.4644
k141_12886	5777	7.76168	7.76168	14.9047
k141_2880	2767	38.5938	38.5938	108.842
k141_58751	1543	6.69275	6.69275	6.60524
k141_2881	1966	8.04515	8.04515	10.2371
k141_50115	1818	5.11091	5.11091	7.10403
k141_12889	1695	7.45955	7.45955	5.41826
k141_105862	128041	61.0974	61.0974	165.273
k141_40119	2996	7.31167	7.31167	16.2664
k141_97179	9223	9.43062	9.43062	16.324
k141_77623	4727	10.3142	10.3142	13.1959
k141_50116	2898	7.62263	7.62263	8.96896
k141_50121	2451	8.50847	8.50847	14.5613
k141_2890	1561	5.33948	5.33948	5.82724
k141_12892	5741	9.70041	9.70041	14.3173
k141_2891	1809	6.16395	6.16395	8.91157
k141_97183	7435	16.4799	16.4799	34.1616
k141_58752	12041	18.8347	18.8347	60.4157
k141_40126	1997	8.73687	8.73687	10.9254
k141_68525	13016	10.5118	10.5118	20.7963
k141_50133	2248	6.41945	6.41945	19.3861
k141_77637	4300	8.80361	8.80361	17.9895
k141_12903	2105	8.29616	8.29667	11.2067
k141_40130	2702	7.49255	7.49255	14.9634
k141_2896	8240	12.5859	12.5859	33.2684
k141_50138	2878	7.69758	7.69758	12.1619
k141_12906	1736	9.08134	9.08134	20.1833
k141_105879	8255	8.1293	8.1293	18.3276
k141_12908	1573	5.82291	5.82291	10.1599
k141_50139	2874	6.58297	6.58297	12.4181
k141_40134	2637	9.08364	9.08364	12.5128
k141_50140	1939	12.1034	12.1034	22.6184
k141_58753	9081	13.8373	13.8373	24.3947
k141_2899	4008	10.1317	10.1317	21.9429
k141_77638	10656	22.1104	22.1104	48.259
k141_2900	1796	6.27704	6.27704	5.76029
k141_105880	5032	7.20627	7.20627	12.9436
k141_68528	14811	10.8984	10.8984	19.9725
k141_50148	2420	4.4674	4.4674	5.5297
k141_12916	2815	6.0015	6.0015	19.0346
k141_40142	1900	8.50686	8.50686	9.92877
k141_68530	1785	10.2997	10.2997	18.5833
k141_97188	12353	20.4898	20.4898	50.5398
k141_2912	2187	10.4929	10.4929	27.6223
k141_77644	4139	42.4603	42.4603	123.638
k141_50156	2621	6.79563	6.79563	10.3456
k141_40143	5698	10.4883	10.4883	17.8778
k141_77649	1720	7.16115	7.16115	5.1843
k141_105885	9132	11.4631	11.4631	25.8064
k141_40146	1726	6.06345	6.06345	9.01306
k141_97189	7731	13.4853	13.4853	27.8184
k141_12917	12129	12.8689	12.8689	26.5116
k141_40149	1656	5.80478	5.80478	6.76452
k141_2924	4622	12.4582	12.4584	28.6651
k141_77656	3541	11.051	11.051	22.2462
k141_97196	1769	7.1013	7.1013	16.4272
k141_12920	4456	9.07106	9.07106	19.8708
k141_77657	2166	7.57937	7.57937	8.38078
k141_50171	3430	8.79024	8.79024	17.4296
k141_97198	1659	6.17296	6.17296	11.6366
k141_68531	19337	10.0078	10.0078	20.2067
k141_40150	9047	11.4872	11.4872	28.0407
k141_12929	2743	5.84458	5.84458	6.50552
k141_2926	8436	10.5611	10.5611	21.6971
k141_50181	2071	8.49089	8.49089	15.2677
k141_2928	2055	7.08346	7.08346	16.8624
k141_12934	2653	6.88254	6.88254	11.9631
k141_77667	5391	9.93379	9.93379	21.3476
k141_68540	3398	14.9865	14.9865	29.5822
k141_2930	2101	6.78114	6.78114	11.7341
k141_40152	9886	23.2759	23.2759	101.261
k141_97219	1887	6.67703	6.67703	8.02634
k141_12940	2614	13.0856	13.0856	22.1256
k141_12941	1714	8.92903	8.92903	6.72624
k141_68550	1572	5.08861	5.08861	4.86195
k141_77675	2350	6.59727	6.59727	6.06421
k141_50198	1889	11.935	11.935	16.9952
k141_2941	3924	7.06386	7.06386	10.917
k141_77677	5014	8.39391	8.39391	14.1395
k141_68559	1555	5.25338	5.25338	5.45142
k141_2944	2253	8.03471	8.03471	18.3826
k141_50202	2139	10.3379	10.3379	20.7376
k141_12954	1868	5.24447	5.24447	9.6537
k141_97230	7978	9.47202	9.47202	16.1567
k141_58754	52567	26.3054	26.3054	107.232
k141_2947	1944	5.0039	5.0039	3.27772
k141_50204	3467	5.59301	5.59301	6.98401
k141_68565	4258	9.36539	9.36539	19.9986
k141_58760	2241	10.9857	10.9857	16.1155
k141_97240	1501	6.92154	6.92154	18.3597
k141_2950	3337	9.78757	9.78757	15.9358
k141_50205	5351	13.5739	13.5739	29.3339
k141_58765	1790	4.45183	4.45183	5.60713
k141_97241	3594	7.52758	7.52758	13.3948
k141_68572	5872	8.50979	8.50996	11.1074
k141_12959	11504	10.1914	10.1914	19.1761
k141_50208	3841	6.59063	6.59063	11.3177
k141_97248	2162	6.14861	6.14861	7.67807
k141_2956	3887	6.58121	6.58121	11.1315
k141_58773	1557	5.2118	5.2118	9.71754
k141_58774	2113	16.7927	16.7927	18.8781
k141_68574	4504	9.74782	9.74782	14.2259
k141_12961	5001	16.1072	16.1072	29.3031
k141_40181	14324	9.3783	9.3783	23.614
k141_58777	2241	9.13152	9.13152	15.9277
k141_97251	5702	9.15922	9.15922	21.5429
k141_50218	2978	6.23798	6.23798	7.14356
k141_40184	1825	7.25433	7.25433	5.36777
k141_105917	40591	31.5898	31.5898	78.6689
k141_50222	1783	10.3325	10.3325	9.06993
k141_58786	1585	6.70105	6.70105	4.87222
k141_68580	6941	9.82712	9.82712	21.9637
k141_50223	2115	8.06107	8.06107	9.60525
